,Time[sec],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],Altitude[ft],Bank_Angle[deg],Elevation_Angle[deg],Heading_Angle[deg],Gust_xf[ft/s],Gust_yf[ft/s],Gust_zf[ft/s]
752,37.6,13.83359662923,0.0,-0.0180481023082,0.0,0.003226942226525,0.0,516.5959603254,0.0,4744.697750748,0.0,-2.186298801908,0.0,-0.0,-0.0,-0.0
753,37.65,13.84352770968,0.0,-0.0203923958516,0.0,0.004149393594405,0.0,517.2874260956,0.0,4744.672376416,0.0,-2.175726107519,0.0,-0.0,-0.0,-0.0
754,37.7,13.85285116409,0.0,-0.02259534007665,0.0,0.005040307470921,0.0,517.979382666,0.0,4744.647240876,0.0,-2.162554681451,0.0,-0.0,0.0,-0.0
755,37.75,13.8615134855,0.0,-0.02464466034998,0.0,0.005894463083571,0.0,518.6717990837,0.0,4744.62236898,0.0,-2.146882412127,0.0,-0.0,0.0,-0.0
756,37.8,13.86946549077,0.0,-0.02652910147106,0.0,0.00670691350946,0.0,519.3646417315,0.0,4744.597783853,0.0,-2.128821758681,0.0,-0.0,0.0,-0.0
757,37.85,13.87666258997,0.0,-0.02823847967825,0.0,0.007473011919043,0.0,520.0578745469,0.0,4744.573506751,0.0,-2.108498928303,0.0,-0.0,0.0,-0.0
758,37.9,13.88306502733,0.0,-0.02976372809136,0.0,0.008188435489724,0.0,520.7514592558,0.0,4744.549556928,0.0,-2.086052981715,0.0,-0.0,0.0,-0.0
759,37.95,13.88863809238,0.0,-0.03109693559507,0.0,0.008849206932967,0.0,521.4453556185,0.0,4744.525951522,0.0,-2.061634873552,0.0,-0.0,0.0,-0.0
760,38.0,13.89335230042,0.0,-0.03223137919123,0.0,0.009451713597654,0.0,522.1395216867,0.0,4744.502705449,0.0,-2.035406434529,0.0,-0.0,0.0,0.0
761,38.05,13.89718354138,0.0,-0.03316154986536,0.0,0.009992724129607,0.0,522.8339140705,0.0,4744.479831317,0.0,-2.007539302387,0.0,-0.0,0.0,0.0
762,38.1,13.9001131964,0.0,-0.03388317202663,0.0,0.01046940268252,0.0,523.5284882126,0.0,4744.457339348,0.0,-1.978213808611,0.0,-0.0,0.0,0.0
763,38.15,13.90212822167,0.0,-0.03439321658994,0.0,0.01087932068886,0.0,524.2231986691,0.0,4744.435237323,0.0,-1.947617827944,0.0,-0.0,0.0,0.0
764,38.2,13.9032211991,0.0,-0.03468990777595,0.0,0.01122046621064,0.0,524.9179993941,0.0,4744.413530541,0.0,-1.915945597644,0.0,-0.0,0.0,0.0
765,38.25,13.90339035366,0.0,-0.0347727237092,0.0,0.01149125089975,0.0,525.6128440276,0.0,4744.392221791,0.0,-1.88339651339,0.0,-0.0,0.0,0.0
766,38.3,13.90263953741,0.0,-0.03464239089751,0.0,0.01169051460504,0.0,526.3076861831,0.0,4744.371311348,0.0,-1.850173908627,0.0,-0.0,0.0,0.0
767,38.35,13.90097818041,0.0,-0.03430087267827,0.0,0.01181752767023,0.0,527.0024797345,0.0,4744.350796981,0.0,-1.816483824027,0.0,-0.0,0.0,0.0
768,38.4,13.89842120873,0.0,-0.03375135171851,0.0,0.01187199097099,0.0,527.6971791007,0.0,4744.330673975,0.0,-1.782533773628,0.0,-0.0,0.0,0.0
769,38.45,13.89498893024,0.0,-0.03299820665815,0.0,0.01185403374414,0.0,528.3917395242,0.0,4744.310935177,0.0,-1.748531514029,0.0,-0.0,0.0,0.0
770,38.5,13.89070688872,0.0,-0.03204698298857,0.0,0.01176420926408,0.0,529.0861173445,0.0,4744.291571056,0.0,-1.714683822914,0.0,0.0,0.0,0.0
771,38.55,13.88560568729,0.0,-0.03090435826321,0.0,0.01160348842406,0.0,529.7802702622,0.0,4744.272569772,0.0,-1.681195292966,0.0,0.0,0.0,0.0
772,38.6,13.87972078202,0.0,-0.02957810174287,0.0,0.01137325128133,0.0,530.4741575942,0.0,4744.253917271,0.0,-1.648267147108,0.0,0.0,0.0,0.0
773,38.65,13.87309224713,0.0,-0.02807702858738,0.0,0.01107527662649,0.0,531.1677405172,0.0,4744.235597385,0.0,-1.616096080808,0.0,0.0,0.0,0.0
774,38.7,13.86576451292,0.0,-0.0264109487164,0.0,0.01071172963827,0.0,531.8609822977,0.0,4744.217591952,0.0,-1.584873137024,0.0,0.0,0.0,0.0
775,38.75,13.85778607811,0.0,-0.02459061047664,0.0,0.01028514768642,0.0,532.553848509,0.0,4744.199880942,0.0,-1.554782619181,0.0,0.0,0.0,0.0
776,38.8,13.84920919829,0.0,-0.02262763927031,0.0,0.009798424346351,0.0,533.2463072312,0.0,4744.182442604,0.0,-1.526001047403,0.0,0.0,0.0,0.0
777,38.85,13.84008955214,0.0,-0.0205344713211,0.0,0.009254791691351,0.0,533.9383292355,0.0,4744.165253614,0.0,-1.498696163013,0.0,0.0,0.0,0.0
778,38.9,13.83048588753,0.0,-0.01832428277848,0.0,0.008657800930167,0.0,534.62988815,0.0,4744.148289237,0.0,-1.473025986163,0.0,0.0,0.0,0.0
779,38.95,13.82045964965,0.0,-0.01601091438939,0.0,0.008011301460852,0.0,535.320960607,0.0,4744.131523496,0.0,-1.44913793121,0.0,0.0,0.0,0.0
780,39.0,13.81007459326,0.0,-0.013608791998,0.0,0.007319418415482,0.0,536.0115263705,0.0,4744.114929346,0.0,-1.42716798428,0.0,0.0,0.0,0.0
781,39.05,13.7993963815,0.0,-0.01113284316917,0.0,0.006586528774869,0.0,536.7015684438,0.0,4744.098478858,0.0,-1.407239947231,0.0,0.0,0.0,0.0
782,39.1,13.7884921737,0.0,-0.008598410267826,0.0,0.005817236137837,0.0,537.3910731553,0.0,4744.082143403,0.0,-1.389464751997,0.0,0.0,0.0,-0.0
783,39.15,13.77743020466,0.0,-0.006021160365706,0.0,0.005016344235881,0.0,538.080030224,0.0,4744.065893835,0.0,-1.373939849021,0.0,0.0,0.0,-0.0
784,39.2,13.7662793581,0.0,-0.003416992383952,0.0,0.004188829291023,0.0,538.7684328032,0.0,4744.049700686,0.0,-1.360748673255,0.0,0.0,0.0,-0.0
785,39.25,13.75510873644,0.0,-0.0008019419054364,0.0,0.00333981132171,0.0,539.4562775019,0.0,4744.033534352,0.0,-1.349960190873,0.0,0.0,0.0,-0.0
786,39.3,13.74398722631,0.0,0.001807916065826,0.0,0.0024745245013,0.0,540.1435643852,0.0,4744.017365276,0.0,-1.341628529574,0.0,0.0,0.0,-0.0
787,39.35,13.73298307038,0.0,0.004396566076248,0.0,0.001598286663632,0.0,540.8302969526,0.0,4744.001164141,0.0,-1.335792695051,0.0,0.0,0.0,-0.0
788,39.4,13.72216346292,0.0,0.006948149455994,0.0,0.0007164681634026,0.0,541.5164820956,0.0,4743.984902042,0.0,-1.332476375828,0.0,0.0,0.0,-0.0
789,39.45,13.71159412734,0.0,0.009447062099177,0.0,-0.0001655396214419,0.0,542.2021300351,0.0,4743.968550668,0.0,-1.331687837811,0.0,0.0,0.0,-0.0
790,39.5,13.70133890997,0.0,0.01187805298626,0.0,-0.001042356170693,0.0,542.8872542374,0.0,4743.952082471,0.0,-1.333419909662,0.0,0.0,0.0,-0.0
791,39.55,13.69145938856,0.0,0.01422632133046,0.0,-0.001908643959154,0.0,543.5718713122,0.0,4743.935470824,0.0,-1.3376500599,0.0,0.0,0.0,-0.0
792,39.6,13.68201449692,0.0,0.01647761157589,0.0,-0.002759140644208,0.0,544.2560008896,0.0,4743.918690184,0.0,-1.344340566199,0.0,0.0,0.0,-0.0
793,39.65,13.6730601677,0.0,0.01861830554495,0.0,-0.003588691097228,0.0,544.9396654814,0.0,4743.901716232,0.0,-1.353438776713,0.0,0.0,0.0,-0.0
794,39.7,13.6646489959,0.0,0.02063551102611,0.0,-0.004392279070236,0.0,545.6228903243,0.0,4743.884526013,0.0,-1.364877462696,0.0,0.0,0.0,-0.0
795,39.75,13.65682992507,0.0,0.02251714608465,0.0,-0.005165058285908,0.0,546.3057032072,0.0,4743.867098062,0.0,-1.378575261064,0.0,0.0,-0.0,-0.0
796,39.8,13.64964795836,0.0,0.02425201838175,0.0,-0.005902382735133,0.0,546.9881342851,0.0,4743.849412522,0.0,-1.394437204943,0.0,0.0,-0.0,-0.0
797,39.85,13.64314389624,0.0,0.02582989880298,0.0,-0.006599835963074,0.0,547.6702158782,0.0,4743.831451245,0.0,-1.412355339607,0.0,-0.0,-0.0,-0.0
798,39.9,13.63735410248,0.0,0.02724158872622,0.0,-0.007253259122832,0.0,548.3519822604,0.0,4743.813197893,0.0,-1.432209420612,0.0,-0.0,-0.0,-0.0
799,39.95,13.63231029997,0.0,0.0284789803002,0.0,-0.007858777576037,0.0,549.0334694364,0.0,4743.794638011,0.0,-1.453867690261,0.0,-0.0,-0.0,-0.0
800,40.0,13.62803939745,0.0,0.02953510915743,0.0,-0.008412825822414,0.0,549.7147149102,0.0,4743.775759106,0.0,-1.477187727936,0.0,-0.0,-0.0,-0.0
801,40.05,13.6245633483,0.0,0.03040419904842,0.0,-0.008912170545892,0.0,550.3957574456,0.0,4743.756550697,0.0,-1.502017369194,0.0,-0.0,-0.0,-0.0
802,40.1,13.62189904196,0.0,0.03108169795716,0.0,-0.009353931573383,0.0,551.0766368206,0.0,4743.737004367,0.0,-1.528195687951,0.0,-0.0,-0.0,-0.0
803,40.15,13.62005822867,0.0,0.03156430533873,0.0,-0.009735600553993,0.0,551.7573935782,0.0,4743.717113792,0.0,-1.555554035473,0.0,-0.0,-0.0,-0.0
804,40.2,13.61904747762,0.0,0.03184999020871,0.0,-0.01005505718117,0.0,552.4380687726,0.0,4743.696874762,0.0,-1.583917129417,0.0,-0.0,-0.0,0.0
805,40.25,13.61886816862,0.0,0.0319379999075,0.0,-0.01031058279821,0.0,553.1187037158,0.0,4743.676285194,0.0,-1.613104185615,0.0,-0.0,-0.0,0.0
806,40.3,13.61951651699,0.0,0.03182885946049,0.0,-0.01050087124808,0.0,553.7993397225,0.0,4743.655345124,0.0,-1.642930084934,0.0,-0.0,-0.0,0.0
807,40.35,13.62098363129,0.0,0.03152436155473,0.0,-0.01062503685222,0.0,554.4800178585,0.0,4743.634056695,0.0,-1.673206567114,0.0,-0.0,-0.0,0.0
808,40.4,13.62325560308,0.0,0.03102754725226,0.0,-0.01068261942844,0.0,555.1607786906,0.0,4743.612424127,0.0,-1.703743443256,0.0,-0.0,-0.0,0.0
809,40.45,13.62631362783,0.0,0.0303426776583,0.0,-0.01067358628594,0.0,555.8416620424,0.0,4743.590453684,0.0,-1.734349818355,0.0,-0.0,-0.0,0.0
810,40.5,13.63013415587,0.0,0.02947519685659,0.0,-0.01059833116487,0.0,556.5227067557,0.0,4743.568153619,0.0,-1.764835315183,0.0,-0.0,-0.0,0.0
811,40.55,13.63468907214,0.0,0.02843168651309,0.0,-0.01045767011784,0.0,557.2039504591,0.0,4743.545534118,0.0,-1.795011290749,0.0,-0.0,-0.0,0.0
812,40.6,13.63994590303,0.0,0.0272198126307,0.0,-0.01025283436221,0.0,557.8854293457,0.0,4743.52260723,0.0,-1.824692036608,0.0,-0.0,-0.0,0.0
813,40.65,13.6458680489,0.0,0.02584826501128,0.0,-0.009985460162126,0.0,558.5671779614,0.0,4743.499386782,0.0,-1.853695954426,0.0,-0.0,-0.0,0.0
814,40.7,13.65241504037,0.0,0.0243266900448,0.0,-0.009657575830222,0.0,559.2492290031,0.0,4743.475888295,0.0,-1.881846698405,0.0,-0.0,-0.0,0.0
815,40.75,13.65954281649,0.0,0.02266561749878,0.0,-0.009271585967469,0.0,559.9316131307,0.0,4743.452128881,0.0,-1.908974276489,0.0,0.0,-0.0,0.0
816,40.8,13.66720402269,0.0,0.02087638202359,0.0,-0.00883025308739,0.0,560.6143587916,0.0,4743.428127139,0.0,-1.93491610263,0.0,0.0,-0.0,0.0
817,40.85,13.6753483266,0.0,0.01897104011989,0.0,-0.008336676796106,0.0,561.2974920599,0.0,4743.403903035,0.0,-1.959517992867,0.0,0.0,-0.0,0.0
818,40.9,13.68392274931,0.0,0.01696228333455,0.0,-0.007794270722407,0.0,561.9810364911,0.0,4743.379477784,0.0,-1.982635098499,0.0,0.0,-0.0,0.0
819,40.95,13.69287201,0.0,0.01486334845962,0.0,-0.00720673741194,0.0,562.6650129923,0.0,4743.354873715,0.0,-2.004132770185,0.0,0.0,-0.0,0.0
820,41.0,13.70213888161,0.0,0.01268792550742,0.0,-0.006578041416203,0.0,563.3494397096,0.0,4743.330114141,0.0,-2.023887347489,0.0,0.0,-0.0,0.0
821,41.05,13.71166455522,0.0,0.01045006422311,0.0,-0.005912380820346,0.0,564.0343319322,0.0,4743.305223211,0.0,-2.041786869033,0.0,0.0,-0.0,0.0
822,41.1,13.72138901085,0.0,0.008164079876218,0.0,-0.005214157463497,0.0,564.7197020151,0.0,4743.28022577,0.0,-2.057731699144,0.0,0.0,-0.0,0.0
823,41.15,13.73125139234,0.0,0.005844459044943,0.0,-0.004487946111654,0.0,565.4055593191,0.0,4743.255147202,0.0,-2.071635067637,0.0,0.0,-0.0,0.0
824,41.2,13.74119038406,0.0,0.003505766075691,0.0,-0.003738462846068,0.0,566.0919101698,0.0,4743.230013285,0.0,-2.083423520086,0.0,0.0,-0.0,0.0
825,41.25,13.75114458682,0.0,0.001162550870532,0.0,-0.002970532930163,0.0,566.7787578348,0.0,4743.204850024,0.0,-2.093037276735,0.0,0.0,-0.0,0.0
826,41.3,13.76105288929,0.0,-0.001170741293955,0.0,-0.002189058418328,0.0,567.4661025196,0.0,4743.179683505,0.0,-2.100430498915,0.0,0.0,-0.0,-0.0
827,41.35,13.77085483185,0.0,-0.003479856521093,0.0,-0.001398985802394,0.0,568.1539413819,0.0,4743.154539728,0.0,-2.105571462647,0.0,0.0,-0.0,-0.0
828,41.4,13.78049098676,0.0,-0.005750818611517,0.0,-0.0006052738982122,0.0,568.8422685648,0.0,4743.129444454,0.0,-2.108442639916,0.0,0.0,-0.0,-0.0
829,41.45,13.78990330561,0.0,-0.007970012282872,0.0,0.000187138013801,0.0,569.5310752479,0.0,4743.104423047,0.0,-2.109040688215,0.0,0.0,-0.0,-0.0
830,41.5,13.799035459,0.0,-0.0101242606461,0.0,0.000973361379738,0.0,570.220349717,0.0,4743.07950032,0.0,-2.107376349716,0.0,0.0,-0.0,-0.0
831,41.55,13.80783316535,0.0,-0.01220089861815,0.0,0.001748588620123,0.0,570.9100774498,0.0,4743.054700383,0.0,-2.103474262383,0.0,-0.0,-0.0,-0.0
832,41.6,13.8162445055,0.0,-0.01418784206735,0.0,0.002508122282888,0.0,571.6002412194,0.0,4743.030046498,0.0,-2.097372685962,0.0,-0.0,-0.0,-0.0
833,41.65,13.82422022113,0.0,-0.01607365240082,0.0,0.00324740295463,0.0,572.2908212132,0.0,4743.005560934,0.0,-2.089123146195,0.0,-0.0,-0.0,-0.0
834,41.7,13.83171399535,0.0,-0.01784759634814,0.0,0.003962035792386,0.0,572.9817951672,0.0,4742.981264835,0.0,-2.078790001027,0.0,-0.0,-0.0,-0.0
835,41.75,13.83868271411,0.0,-0.01949970074847,0.0,0.00464781555049,0.0,573.6731385148,0.0,4742.957178088,0.0,-2.06644993292,0.0,-0.0,-0.0,-0.0
836,41.8,13.84508670686,0.0,-0.02102080219389,0.0,0.00530074999177,0.0,574.3648245491,0.0,4742.933319205,0.0,-2.052191371772,0.0,-0.0,-0.0,-0.0
837,41.85,13.85088996541,0.0,-0.02240259142138,0.0,0.005917081588093,0.0,575.0568245975,0.0,4742.909705206,0.0,-2.036113853187,0.0,-0.0,0.0,-0.0
838,41.9,13.85606033989,0.0,-0.0236376523781,0.0,0.006493307431185,0.0,575.7491082074,0.0,4742.886351524,0.0,-2.01832731713,0.0,-0.0,0.0,-0.0
839,41.95,13.8605697106,0.0,-0.02471949591238,0.0,0.00702619729022,0.0,576.441643343,0.0,4742.863271903,0.0,-1.998951352178,0.0,-0.0,0.0,-0.0
840,42.0,13.86439413521,0.0,-0.02564258806617,0.0,0.007512809767417,0.0,577.1343965893,0.0,4742.840478324,0.0,-1.97811439076,0.0,-0.0,0.0,-0.0
841,42.05,13.86751397043,0.0,-0.02640237296423,0.0,0.007950506516617,0.0,577.8273333656,0.0,4742.817980934,0.0,-1.955952860873,0.0,-0.0,0.0,-0.0
842,42.1,13.86991396759,0.0,-0.02699529031222,0.0,0.008336964502475,0.0,578.5204181438,0.0,4742.795787983,0.0,-1.932610299875,0.0,-0.0,0.0,-0.0
843,42.15,13.87158334175,0.0,-0.02741878752972,0.0,0.008670186289284,0.0,579.2136146723,0.0,4742.773905784,0.0,-1.908236435977,0.0,-0.0,0.0,-0.0
844,42.2,13.87251581402,0.0,-0.02767132655665,0.0,0.008948508358704,0.0,579.9068862032,0.0,4742.752338677,0.0,-1.88298624308,0.0,-0.0,0.0,-0.0
845,42.25,13.87270962696,0.0,-0.02775238538151,0.0,0.009170607464731,0.0,580.6001957216,0.0,4742.731089013,0.0,-1.8570189746,0.0,-0.0,0.0,-0.0
846,42.3,13.87216753307,0.0,-0.02766245434949,0.0,0.009335505042149,0.0,581.2935061751,0.0,4742.710157143,0.0,-1.830497181884,0.0,-0.0,0.0,-0.0
847,42.35,13.87089675647,0.0,-0.02740302731654,0.0,0.009442569691659,0.0,581.9867807032,0.0,4742.689541427,0.0,-1.803585722749,0.0,0.0,0.0,-0.0
848,42.4,13.86890892811,0.0,-0.02697658772375,0.0,0.009491517770827,0.0,582.6799828638,0.0,4742.669238254,0.0,-1.776450765632,0.0,0.0,0.0,0.0
849,42.45,13.86621999492,0.0,-0.02638658967424,0.0,0.00948241212514,0.0,583.3730768559,0.0,4742.649242074,0.0,-1.749258794714,0.0,0.0,0.0,0.0
850,42.5,13.86285010349,0.0,-0.02563743410316,0.0,0.009415658997924,0.0,584.0660277382,0.0,4742.629545446,0.0,-1.722175621298,0.0,0.0,0.0,0.0
851,42.55,13.85882345896,0.0,-0.02473444014067,0.0,0.009292003161717,0.0,584.7588016398,0.0,4742.610139092,0.0,-1.695365406599,0.0,0.0,0.0,0.0
852,42.6,13.85416816004,0.0,-0.02368381177778,0.0,0.009112521317157,0.0,585.4513659645,0.0,4742.591011968,0.0,-1.668989700979,0.0,0.0,0.0,0.0
853,42.65,13.8489160111,0.0,-0.02249259995657,0.0,0.008878613808517,0.0,586.1436895851,0.0,4742.572151347,0.0,-1.643206504507,0.0,0.0,0.0,0.0
854,42.7,13.84310231249,0.0,-0.02116866021932,0.0,0.008591994707975,0.0,586.8357430284,0.0,4742.553542907,0.0,-1.618169353608,0.0,0.0,0.0,0.0
855,42.75,13.83676563033,0.0,-0.01972060606608,0.0,0.008254680323558,0.0,587.5274986482,0.0,4742.535170836,0.0,-1.594026438391,0.0,0.0,0.0,0.0
856,42.8,13.82994754715,0.0,-0.01815775818686,0.0,0.00786897618861,0.0,588.2189307862,0.0,4742.51701794,0.0,-1.570919755087,0.0,0.0,0.0,0.0
857,42.85,13.82269239491,0.0,-0.01649008975335,0.0,0.007437462593721,0.0,588.9100159201,0.0,4742.499065763,0.0,-1.548984297861,0.0,0.0,0.0,0.0
858,42.9,13.81504697199,0.0,-0.0147281679761,0.0,0.006962978725353,0.0,589.6007327964,0.0,4742.481294712,0.0,-1.528347294087,0.0,0.0,0.0,0.0
859,42.95,13.8070602458,0.0,-0.01288309215519,0.0,0.006448605479059,0.0,590.29106255,0.0,4742.463684192,0.0,-1.509127486975,0.0,0.0,0.0,0.0
860,43.0,13.79878304297,0.0,-0.01096642847756,0.0,0.005897647019225,0.0,590.9809888064,0.0,4742.446212742,0.0,-1.491434469252,0.0,0.0,0.0,0.0
861,43.05,13.7902677289,0.0,-0.008990141839361,0.0,0.005313611161694,0.0,591.6704977692,0.0,4742.428858175,0.0,-1.475368071372,0.0,0.0,0.0,0.0
862,43.1,13.78156787861,0.0,-0.006966524999256,0.0,0.004700188660586,0.0,592.3595782905,0.0,4742.41159773,0.0,-1.461017807516,0.0,0.0,-0.0,0.0
863,43.15,13.7727379411,0.0,-0.004908125395534,0.0,0.004061231485891,0.0,593.0482219242,0.0,4742.394408214,0.0,-1.448462382401,0.0,0.0,-0.0,0.0
864,43.2,13.76383289898,0.0,-0.002827669985836,0.0,0.003400730184071,0.0,593.7364229625,0.0,4742.377266153,0.0,-1.437769261653,0.0,-0.0,-0.0,0.0
865,43.25,13.75490792565,0.0,-0.0007379884853947,0.0,0.002722790419396,0.0,594.424178455,0.0,4742.360147944,0.0,-1.428994308233,0.0,-0.0,-0.0,0.0
866,43.3,13.74601803968,0.0,0.001348064716017,0.0,0.002031608794513,0.0,595.1114882106,0.0,4742.343029998,0.0,-1.422181487128,0.0,-0.0,-0.0,0.0
867,43.35,13.73721776258,0.0,0.003417689769494,0.0,0.001331448039041,0.0,595.7983547817,0.0,4742.325888894,0.0,-1.417362640233,0.0,-0.0,-0.0,0.0
868,43.4,13.72856079606,0.0,0.005458219088329,0.0,0.0006266117315724,0.0,596.4847834326,0.0,4742.308701519,0.0,-1.414557333057,0.0,-0.0,-0.0,0.0
869,43.45,13.7200996863,0.0,0.007457195046405,0.0,-7.858120613426e-05,0.0,597.1707820907,0.0,4742.291445207,0.0,-1.413772774165,0.0,-0.0,-0.0,0.0
870,43.5,13.71188550054,0.0,0.009402447961874,0.0,-0.0007798222405854,0.0,597.8563612816,0.0,4742.27409788,0.0,-1.415003808049,0.0,-0.0,-0.0,0.0
871,43.55,13.70396751546,0.0,0.01128217273101,0.0,-0.001472839078012,0.0,598.5415340488,0.0,4742.256638178,0.0,-1.418232981908,0.0,-0.0,-0.0,0.0
872,43.6,13.69639291819,0.0,0.01308500351873,0.0,-0.002153421468854,0.0,599.2263158581,0.0,4742.23904558,0.0,-1.423430686463,0.0,-0.0,-0.0,0.0
873,43.65,13.6892065219,0.0,0.01480008597571,0.0,-0.002817446799446,0.0,599.9107244874,0.0,4742.221300528,0.0,-1.430555370431,0.0,-0.0,0.0,0.0
874,43.7,13.68245049756,0.0,0.01641714645372,0.0,-0.003460905305253,0.0,600.5947799032,0.0,4742.203384534,0.0,-1.43955382781,0.0,-0.0,0.0,0.0
875,43.75,13.67616412378,0.0,0.01792655769025,0.0,-0.00407992473949,0.0,601.2785041247,0.0,4742.185280289,0.0,-1.450361556655,0.0,-0.0,0.0,0.0
876,43.8,13.67038355616,0.0,0.01931940044042,0.0,-0.004670794329992,0.0,601.9619210755,0.0,4742.16697175,0.0,-1.462903187544,0.0,-0.0,0.0,0.0
877,43.85,13.66514161758,0.0,0.02058752054997,0.0,-0.005229987856882,0.0,602.6450564253,0.0,4742.148444234,0.0,-1.477092979452,0.0,-0.0,0.0,0.0
878,43.9,13.66046761092,0.0,0.02172358098793,0.0,-0.005754185684111,0.0,603.3279374211,0.0,4742.129684493,0.0,-1.492835380286,0.0,-0.0,0.0,0.0
879,43.95,13.65638715505,0.0,0.02272110839036,0.0,-0.006240295580075,0.0,604.0105927105,0.0,4742.110680779,0.0,-1.510025648835,0.0,-0.0,0.0,0.0
880,44.0,13.65292204528,0.0,0.02357453370691,0.0,-0.006685472166284,0.0,604.6930521574,0.0,4742.091422909,0.0,-1.528550534436,0.0,0.0,0.0,0.0
881,44.05,13.65009013901,0.0,0.02427922658887,0.0,-0.007087134838772,0.0,605.3753466512,0.0,4742.071902307,0.0,-1.548289010213,0.0,0.0,0.0,0.0
882,44.1,13.64790526704,0.0,0.02483152321095,0.0,-0.007442984014672,0.0,606.0575079112,0.0,4742.052112046,0.0,-1.569113055284,0.0,0.0,0.0,0.0
883,44.15,13.64637717116,0.0,0.02522874727724,0.0,-0.007751015566144,0.0,606.7395682872,0.0,4742.032046878,0.0,-1.590888480946,0.0,0.0,0.0,0.0
884,44.2,13.64551146812,0.0,0.02546922402494,0.0,-0.008009533315685,0.0,607.4215605576,0.0,4742.011703251,0.0,-1.613475795473,0.0,0.0,-0.0,0.0
885,44.25,13.64530963997,0.0,0.02555228710581,0.0,-0.008217159480606,0.0,608.103517726,0.0,4741.991079318,0.0,-1.636731101778,0.0,0.0,-0.0,0.0
886,44.3,13.64576905084,0.0,0.02547827829373,0.0,-0.008372842970149,0.0,608.7854728178,0.0,4741.970174937,0.0,-1.660507021959,0.0,0.0,-0.0,0.0
887,44.35,13.64688298951,0.0,0.0252485400368,0.0,-0.008475865455993,0.0,609.4674586784,0.0,4741.948991661,0.0,-1.684653642436,0.0,0.0,-0.0,0.0
888,44.4,13.64864073759,0.0,0.02486540094204,0.0,-0.008525845155756,0.0,610.1495077728,0.0,4741.927532715,0.0,-1.709019473205,0.0,0.0,-0.0,0.0
889,44.45,13.65102766239,0.0,0.02433215434935,0.0,-0.008522738289074,0.0,610.8316519901,0.0,4741.905802969,0.0,-1.733452414622,0.0,0.0,-0.0,0.0
890,44.5,13.65402533374,0.0,0.02365303021751,0.0,-0.00846683818683,0.0,611.5139224515,0.0,4741.883808899,0.0,-1.757800724986,0.0,0.0,-0.0,0.0
891,44.55,13.65761166382,0.0,0.02283316060764,0.0,-0.008358772055651,0.0,612.1963493248,0.0,4741.861558539,0.0,-1.781913982212,0.0,0.0,-0.0,0.0
892,44.6,13.66176106875,0.0,0.0218785391079,0.0,-0.008199495421651,0.0,612.8789616461,0.0,4741.839061422,0.0,-1.805644032904,0.0,0.0,-0.0,0.0
893,44.65,13.66644465081,0.0,0.02079597459568,0.0,-0.007990284299159,0.0,613.5617871484,0.0,4741.816328523,0.0,-1.828845922236,0.0,0.0,-0.0,0.0
894,44.7,13.6716303998,0.0,0.01959303978048,0.0,-0.007732725151534,0.0,614.2448521005,0.0,4741.793372177,0.0,-1.851378798222,0.0,0.0,-0.0,0.0
895,44.75,13.67728341216,0.0,0.01827801501042,0.0,-0.007428702731712,0.0,614.9281811544,0.0,4741.770206008,0.0,-1.873106784158,0.0,0.0,0.0,0.0
896,44.8,13.68336612627,0.0,0.01685982785812,0.0,-0.007080385909612,0.0,615.6117972046,0.0,4741.746844838,0.0,-1.893899813328,0.0,-0.0,0.0,0.0
897,44.85,13.68983857217,0.0,0.01534798902716,0.0,-0.006690211611595,0.0,616.2957212578,0.0,4741.723304592,0.0,-1.913634420365,0.0,-0.0,0.0,0.0
898,44.9,13.69665863415,0.0,0.01375252513813,0.0,-0.006260867013523,0.0,616.9799723157,0.0,4741.699602204,0.0,-1.932194484068,0.0,-0.0,0.0,0.0
899,44.95,13.70378232437,0.0,0.01208390896385,0.0,-0.005795270143432,0.0,617.6645672699,0.0,4741.675755508,0.0,-1.94947191689,0.0,-0.0,0.0,-0.0
900,45.0,13.71116406565,0.0,0.01035298768682,0.0,-0.005296549062208,0.0,618.3495208105,0.0,4741.651783127,0.0,-1.965367296781,0.0,-0.0,0.0,-0.0
901,45.05,13.71875698176,0.0,0.008570909748736,0.0,-0.004768019800735,0.0,619.0348453486,0.0,4741.627704365,0.0,-1.979790437554,0.0,-0.0,0.0,-0.0
902,45.1,13.72651319317,0.0,0.006749050852539,0.0,-0.004213163239825,0.0,619.7205509529,0.0,4741.603539082,0.0,-1.992660894502,0.0,-0.0,0.0,-0.0
903,45.15,13.73438411652,0.0,0.004898939662966,0.0,-0.003635601124667,0.0,620.4066453008,0.0,4741.579307576,0.0,-2.003908402479,0.0,-0.0,0.0,-0.0
904,45.2,13.74232076595,0.0,0.003032183733348,0.0,-0.003039071408725,0.0,621.0931336443,0.0,4741.555030461,0.0,-2.01347324427,0.0,-0.0,0.0,-0.0
905,45.25,13.75027405431,0.0,0.001160396168581,0.0,-0.002427403123252,0.0,621.7800187908,0.0,4741.530728538,0.0,-2.021306547601,0.0,-0.0,0.0,-0.0
906,45.3,13.75819509151,0.0,-0.0007048764489144,0.0,-0.001804490969262,0.0,622.4673010992,0.0,4741.506422669,0.0,-2.027370509702,0.0,-0.0,-0.0,-0.0
