,index,Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Marital_Status_Absurd,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Enrollment_Month,Enrollment_Year,Enrollment_Day,Num_Users_Total,TotalVisitsWeb,TotalMntMeat,TotalMntWine,TotalMntFruit,Average_Uses,Average_Meat,Average_Wine,Average_Fruit
1455,1734,2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,10,2013,24,1456,8273,252733,477367,39681,5.6820054945054945,173.58035714285714,327.86195054945057,27.253434065934066
1462,1228,2345,1982,PhD,Together,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,10,2013,25,1463,8304,254397,480502,40029,5.676008202323992,173.88721804511277,328.43609022556393,27.360902255639097
770,1975,2350,1972,Graduation,Married,59666.0,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,3,2013,22,771,4643,142538,277303,23181,6.022049286640726,184.87418936446173,359.6666666666667,30.06614785992218
852,507,2371,1972,Graduation,Married,33622.0,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,4,2013,13,853,5081,156718,305137,24883,5.95662368112544,183.72567409144196,357.7221570926143,29.17116060961313
261,1704,2375,1972,Graduation,Together,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,9,2012,25,262,1714,50165,97857,7780,6.541984732824427,191.46946564885496,373.5,29.69465648854962
252,739,2379,1953,Graduation,Single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,9,2012,22,253,1668,46460,93346,7427,6.592885375494071,183.63636363636363,368.95652173913044,29.35573122529644
705,229,2387,1952,Master,Together,43776.0,1,1,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,3,2013,2,706,4304,131945,258912,21310,6.096317280453258,186.89093484419263,366.7308781869688,30.18413597733711
1175,1347,2392,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,7,2013,29,1176,6812,212234,399531,32643,5.792517006802721,180.47108843537416,339.73724489795916,27.757653061224488
981,126,2404,1976,Graduation,Married,53359.0,1,1,2013-05-27,4,173,4,30,3,6,41,4,5,1,4,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,5,2013,27,982,5750,183318,348135,28444,5.855397148676171,186.67820773930754,354.5162932790224,28.965376782077392
925,1430,2406,1949,Graduation,Together,54591.0,0,1,2013-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,5,2013,8,926,5471,171501,327868,26530,5.908207343412527,185.2062634989201,354.06911447084235,28.65010799136069
214,257,2407,1982,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,9,2012,11,215,1420,37898,79689,6492,6.604651162790698,176.26976744186047,370.646511627907,30.195348837209302
387,471,2408,1976,Graduation,Married,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,11,2012,20,388,2491,76412,153895,11615,6.420103092783505,196.93814432989691,396.63659793814435,29.935567010309278
1723,1555,2410,1969,Graduation,Single,81657.0,0,0,2014-01-22,69,364,40,425,158,60,50,1,3,4,8,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,1,2014,22,1724,9564,302933,559727,47386,5.547563805104408,175.71519721577727,324.66763341067286,27.486078886310906
2133,2227,2415,1962,Graduation,Together,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,7,2014,4,2134,11437,359204,658960,56536,5.35941893158388,168.32427366447985,308.79100281162135,26.492970946579195
1831,1873,2416,1969,PhD,Single,66582.0,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,3,2014,3,1832,10045,320893,589513,50456,5.483078602620087,175.1599344978166,321.78657205240177,27.541484716157207
229,816,2426,1964,PhD,Divorced,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,9,2012,14,230,1514,39889,84210,6874,6.582608695652174,173.4304347826087,366.1304347826087,29.88695652173913
816,530,2428,1970,Graduation,Married,28164.0,1,0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,4,2013,5,817,4888,152313,296043,24535,5.982864137086903,186.42962056303548,362.35373317013466,30.03059975520196
654,130,2429,1954,Graduation,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,2,2013,14,655,4012,123172,239238,19942,6.125190839694657,188.04885496183206,365.2488549618321,30.445801526717556
493,1583,2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,12,2012,31,494,3115,97577,192069,14681,6.305668016194332,197.5242914979757,388.80364372469637,29.718623481781375
721,1558,2437,1989,Graduation,Married,74401.135,0,0,2013-03-06,69,861,138,461,60,30,61,1,6,5,12,3,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,3,2013,6,722,4363,136113,267303,21902,6.042936288088643,188.52216066481995,370.22576177285316,30.33518005540166
1103,1971,2445,1974,PhD,Together,28440.0,1,0,2013-07-07,87,38,1,24,0,0,0,1,2,0,3,8,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,7,2013,7,1104,6422,201667,377532,30729,5.817028985507246,182.669384057971,341.9673913043478,27.83423913043478
314,1614,2447,1979,Graduation,Together,30545.0,1,0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,7,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,10,2012,17,315,2036,61345,122866,9657,6.463492063492064,194.74603174603175,390.05079365079365,30.65714285714286
495,204,2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,1,2013,1,496,3129,97648,192272,14715,6.308467741935484,196.8709677419355,387.64516129032256,29.66733870967742
200,1890,2453,1960,Graduation,Together,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,8,2012,31,201,1346,33796,72642,5565,6.696517412935323,168.13930348258705,361.4029850746269,27.686567164179106
1419,1904,2456,1975,PhD,Married,40233.0,0,1,2013-10-14,84,80,4,46,0,17,2,5,2,1,5,6,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,10,2013,14,1420,8066,249432,470744,39347,5.680281690140845,175.65633802816902,331.5098591549296,27.709154929577466
334,538,2457,1975,Basic,Married,30801.0,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,10,2012,26,335,2156,64701,131032,10162,6.435820895522388,193.1373134328358,391.14029850746266,30.334328358208957
1643,1780,2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,12,2013,18,1644,9214,286960,538964,44540,5.604622871046229,174.5498783454988,327.83698296836985,27.092457420924575
2113,887,2471,1965,Graduation,Married,61482.0,0,0,2014-06-27,39,48,58,68,16,66,43,1,3,2,6,2,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,6,2014,27,2114,11353,356048,653679,55884,5.37038789025544,168.42384105960264,309.2142857142857,26.43519394512772
1285,1073,2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,8,2013,31,1286,7382,229328,431447,35767,5.740279937791602,178.32659409020218,335.49533437014,27.812597200622083
773,1808,2488,1956,2n Cycle,Divorced,31395.0,1,1,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,3,2013,23,774,4660,142692,278472,23194,6.020671834625323,184.35658914728683,359.7829457364341,29.96640826873385
617,796,2493,1966,Graduation,Married,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,2,2013,8,618,3808,118011,230446,18728,6.1618122977346275,190.95631067961165,372.88996763754045,30.3042071197411
2089,539,2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,6,2014,20,2090,11251,351923,647399,55190,5.383253588516746,168.3842105263158,309.7602870813397,26.406698564593302
1006,870,2499,1958,2n Cycle,Single,75342.0,0,1,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,6,2013,5,1007,5870,189348,354353,29012,5.8291956305858985,188.0317775571003,351.88977159880835,28.810327706057596
1206,1905,2516,1969,2n Cycle,Married,46831.0,1,1,2013-08-06,84,22,2,10,6,4,34,2,1,2,2,4,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,8,2013,6,1207,6991,216818,408207,33815,5.792046396023198,179.6338028169014,338.1996685998343,28.015741507870754
579,386,2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,1,2013,25,580,3603,110741,218826,17566,6.212068965517242,190.93275862068967,377.28620689655173,30.286206896551725
1375,254,2521,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,10,2013,1,1376,7844,241641,458052,37602,5.700581395348837,175.6111918604651,332.88662790697674,27.32703488372093
227,1491,2525,1974,PhD,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,9,2012,14,228,1504,39737,83659,6794,6.5964912280701755,174.28508771929825,366.92543859649123,29.79824561403509
1687,2137,2532,1987,Master,Single,73454.0,0,0,2014-01-03,95,982,73,351,56,14,175,1,2,4,6,5,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2014,3,1688,9414,295091,550746,46022,5.577014218009479,174.81694312796208,326.271327014218,27.26421800947867
1944,112,2534,1953,Graduation,Married,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,4,2014,21,1945,10602,329833,611109,52008,5.450899742930591,169.57994858611826,314.19485861182517,26.739331619537275
152,566,2535,1978,Master,Married,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,8,2012,18,153,1007,26423,55593,4487,6.5816993464052285,172.69934640522877,363.3529411764706,29.326797385620914
1297,178,2541,1976,Graduation,Married,24027.0,1,0,2013-09-06,7,14,7,11,11,0,5,2,2,0,3,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,9,2013,6,1298,7452,230462,435023,35912,5.741140215716487,177.55161787365176,335.1486902927581,27.667180277349768
1622,1539,2544,1951,Master,Divorced,57530.0,0,1,2013-12-10,68,50,1,27,6,7,1,1,1,1,4,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,12,2013,10,1623,9095,283779,532364,43981,5.603820086260012,174.84842883548984,328.01232285890325,27.098582871226125
2096,172,2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,6,2014,22,2097,11283,352809,648742,55272,5.380543633762518,168.24463519313304,309.3667143538388,26.357653791130186
1154,1806,2549,1983,PhD,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,7,2013,21,1155,6694,208889,391728,32045,5.795670995670996,180.85627705627707,339.15844155844155,27.744588744588743
1447,263,2552,1955,PhD,Single,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,10,2013,22,1448,8233,251905,476102,39591,5.685773480662983,173.96754143646407,328.7997237569061,27.34185082872928
1274,1183,2557,1970,Master,Single,29548.0,1,0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,8,2013,29,1275,7331,227894,429531,35457,5.749803921568628,178.74039215686275,336.8870588235294,27.80941176470588
363,1013,2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,11,2012,11,364,2329,72346,142755,11042,6.398351648351649,198.75274725274724,392.1840659340659,30.335164835164836
2072,1793,2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,6,2014,15,2073,11176,349620,644067,54816,5.391220453449107,168.65412445730826,310.6931982633864,26.442836468885673
1906,1961,2564,1953,Graduation,Together,61278.0,0,1,2014-04-01,87,111,3,28,2,6,15,2,3,1,4,6,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,4,2014,1,1907,10433,326924,606501,51221,5.470896696381751,171.43366544310436,318.0393287886733,26.859465128474042
513,1559,2565,1955,Master,Divorced,70638.0,0,0,2013-01-06,69,1016,12,215,16,12,63,1,4,5,10,3,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,1,2013,6,514,3226,101037,199732,15531,6.276264591439689,196.57003891050584,388.58365758754866,30.215953307392997
285,881,2569,1987,Graduation,Married,17323.0,0,0,2012-10-10,38,3,14,17,6,1,5,1,1,0,3,8,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,10,2012,10,286,1846,56754,110675,8829,6.454545454545454,198.44055944055944,386.9755244755245,30.87062937062937
1158,811,2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,7,2013,23,1159,6719,209277,393741,32191,5.797238999137187,180.56686798964625,339.72476272648834,27.774805867126833
589,635,2574,1977,PhD,Married,61996.0,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,1,2013,31,590,3660,112086,221734,17927,6.203389830508475,189.97627118644067,375.8203389830509,30.384745762711866
1639,2138,2579,1957,Graduation,Married,71113.0,0,1,2013-12-17,95,495,33,255,11,33,8,4,6,7,9,4,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,12,2013,17,1640,9196,286621,538336,44465,5.607317073170732,174.7689024390244,328.25365853658536,27.11280487804878
2000,477,2587,1972,PhD,Married,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,5,2014,15,2001,10823,340976,626034,53539,5.408795602198901,170.40279860069964,312.86056971514245,26.756121939030486
2127,1470,2589,1972,Graduation,Divorced,26759.0,1,0,2014-07-02,65,25,3,16,8,5,2,2,2,1,3,6,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,7,2014,2,2128,11408,358212,656942,56263,5.360902255639098,168.33270676691728,308.7133458646617,26.43937969924812
2093,1092,2591,1959,Graduation,Widow,76320.0,0,1,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,6,2014,22,2094,11263,352787,648651,55267,5.378701050620822,168.4751671442216,309.76647564469914,26.393027698185293
1483,1768,2607,1953,Graduation,Single,40464.0,0,1,2013-11-01,78,424,17,118,7,23,41,6,8,2,8,8,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,11,2013,1,1484,8407,259315,487679,40797,5.665094339622642,174.74056603773585,328.6246630727763,27.491239892183287
0,1509,2611,1959,Master,Together,82576.0,0,0,2012-01-08,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,1,2012,8,1,1,445,1206,55,1.0,445.0,1206.0,55.0
1656,770,2612,1987,Graduation,Married,75794.0,0,0,2013-12-24,33,754,160,625,63,32,48,1,7,5,12,3,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,12,2013,24,1657,9266,289640,542879,45037,5.592033796016898,174.7978273989137,327.62764031382017,27.179843089921544
1834,375,2613,1960,Master,Married,54197.0,0,1,2014-03-04,16,162,6,37,6,13,13,2,1,3,6,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,3,2014,4,1835,10060,320964,590338,50464,5.482288828337874,174.91226158038148,321.7100817438692,27.5008174386921
848,1080,2620,1974,PhD,Married,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,4,2013,13,849,5047,156674,305038,24876,5.944640753828033,184.53945818610129,359.2909305064782,29.300353356890458
1543,699,2625,1954,2n Cycle,Single,42607.0,0,1,2013-11-17,30,156,29,56,30,32,47,2,3,2,7,3,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,11,2013,17,1544,8717,268144,504167,41891,5.645725388601036,173.66839378238342,326.5330310880829,27.131476683937823
1201,682,2631,1982,Graduation,Together,71853.0,0,0,2013-08-05,29,358,108,413,141,97,32,1,2,8,6,1,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,8,2013,5,1202,6970,215977,406396,33726,5.798668885191348,179.68136439267886,338.09983361064894,28.058236272878535
1050,251,2632,1954,Graduation,Married,50501.0,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,6,2013,18,1051,6103,195955,365707,29918,5.806850618458611,186.44624167459563,347.96098953377737,28.466222645099904
1933,234,2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,4,2014,18,1934,10556,328886,609892,51686,5.458117890382627,170.05480868665978,315.35263702171665,26.724922440537746
